name,distance,bikestop,local_address,postcode,category1,category1name,category2,category2name,category3,category3name,rating
Ricobene's,715,State St & 29th St,252 W 26th St,60616.0,13064,Pizzeria,13236.0,Italian Restaurant,,,4.5
Dunbar Park,761,State St & 29th St,South Calumet Avenue,60616.0,16037,Playground,,,,,3.8
Cork & Kerry At The Park,993,State St & 29th St,3258 S Princeton Ave,60616.0,13022,Sports Bar,13068.0,American Restaurant,,,3.7
Turtles Bar and Grill,928,State St & 29th St,238 W 33rd St,60616.0,13022,Sports Bar,13026.0,BBQ Joint,,,3.65
Williams Community Park,250,State St & 29th St,2710 S Dearborn St,60616.0,16032,Park,,,,,
Ed Glancy Field,331,State St & 29th St,3100 S Wabash Ave,60616.0,16026,Monument,,,,,
Endor,568,State St & 29th St,3140 S Federal St,60616.0,16032,Park,,,,,
Morton Park,571,State St & 29th St,3100-3198 S Dearborn St,60616.0,16000,Landmarks and Outdoors,,,,,
Fat Fish Bar and Grill,631,State St & 29th St,234 W 31st St,60616.0,13022,Sports Bar,13338.0,Seafood Restaurant,,,
Man On The Bench Park,669,State St & 29th St,,60616.0,16032,Park,,,,,
Park No. 540,692,State St & 29th St,W 24TH St,60616.0,16032,Park,,,,,
Siegel Field,744,State St & 29th St,,60616.0,16000,Landmarks and Outdoors,,,,,
Farr Field,857,State St & 29th St,,60616.0,16032,Park,,,,,
Wentworth Ave,865,State St & 29th St,,60616.0,16030,Other Great Outdoors,,,,,
Stix n Brix Wood Fired Pizza,905,State St & 29th St,220 W 33rd St,60616.0,13064,Pizzeria,13334.0,Sandwich Restaurant,,,
Wiggly Field Dog Park,916,State St & 29th St,Prairie Shores,60616.0,16033,Dog Park,,,,,
Prairie Shores Cricket Ground,918,State St & 29th St,3001 S King Dr,60616.0,16037,Playground,,,,,
Prairie Paws Dog Park,920,State St & 29th St,,60616.0,16033,Dog Park,,,,,
Sun Yat-Sen Park,930,State St & 29th St,251 W 24th Pl,60616.0,16037,Playground,,,,,
U Farm Iit,963,State St & 29th St,3350 S Michigan Ave,60616.0,16000,Landmarks and Outdoors,,,,,
S.R. Crown Hall,976,State St & 29th St,3360 S State St,60616.0,16026,Monument,,,,,
Pazze Pizza Cafe,557,State St & 29th St,2537 S Wabash Ave,60616.0,13064,Pizzeria,13236.0,Italian Restaurant,,,
Connie's Pizza,770,State St & 29th St,2819 S Stewart Ave,60616.0,13064,Pizzeria,,,,,
Illinois Institute Of Technology Main Building And Machinery Hall Chicago,830,State St & 29th St,3300 S Federal St,60616.0,16026,Monument,,,,,
Mix,842,State St & 29th St,2233 S Martin Luther King Dr,60616.0,13003,Bar,,,,,
Monument to the Great Northern Migration,884,State St & 29th St,2620 South King Dr,60616.0,16026,Monument,,,,,
Little Toasted,210,Canal St & Adams St,300 S Riverside Plz,60606.0,13006,Beer Bar,13068.0,American Restaurant,13338.0,Seafood Restaurant,4.15
Willis Tower,340,Canal St & Adams St,233 S Wacker Dr,60606.0,16007,Building / Structure,,,,,4.25
Heritage Green Park,55,Canal St & Adams St,610 W Adams St,60661.0,16033,Dog Park,,,,,3.85
Avec,649,Canal St & Adams St,615 W Randolph St,60661.0,13025,Wine Bar,13148.0,French Restaurant,13302.0,Mediterranean Restaurant,4.65
Giordano's,438,Canal St & Adams St,223 W Jackson Blvd,60606.0,13064,Pizzeria,,,,,4.25
Hogsalt - Small C,622,Canal St & Adams St,150 N Riverside Plz,60606.0,13009,Cocktail Bar,13031.0,Burger Joint,13145.0,Fast Food Restaurant,4.5
Kumiko,806,Canal St & Adams St,630 W Lake St,60661.0,13009,Cocktail Bar,13263.0,Japanese Restaurant,,,4.65
Artopolis,635,Canal St & Adams St,306 S Halsted St,60661.0,13002,Bakery,13064.0,Pizzeria,13177.0,Greek Restaurant,4.3
Moneygun,851,Canal St & Adams St,660 W Lake St,60661.0,13009,Cocktail Bar,13334.0,Sandwich Restaurant,,,4.5
Mary Bartelme Park,862,Canal St & Adams St,115 S Sangamon St,60607.0,16037,Playground,,,,,4.5
Giordano's,739,Canal St & Adams St,815 W Van Buren St,60607.0,13064,Pizzeria,,,,,4.15
Francois Frankie,751,Canal St & Adams St,222 W Randolph St,60606.0,13009,Cocktail Bar,13148.0,French Restaurant,13334.0,Sandwich Restaurant,4.15
Lone Wolf,870,Canal St & Adams St,806 W Randolph St,60607.0,13003,Bar,13065.0,Restaurant,,,4.2
Luke's Italian Beef,472,Canal St & Adams St,215 W Jackson Blvd,60606.0,13058,Hot Dog Joint,13064.0,Pizzeria,13236.0,Italian Restaurant,3.8
Mary Bartelme Dog Park,876,Canal St & Adams St,115 S Sangamon St,60607.0,16033,Dog Park,,,,,4.05
Daley Plaza,935,Canal St & Adams St,50 W Washington St,60602.0,16041,Plaza,,,,,4.05
The Marq,841,Canal St & Adams St,60 W Adams St,60603.0,13003,Bar,13068.0,American Restaurant,13314.0,New American Restaurant,3.95
The Berghoff Restaurant,954,Canal St & Adams St,17 W Adams St,60603.0,13003,Bar,13068.0,American Restaurant,13165.0,German Restaurant,4.0
Primos Chicago Pizza,757,Canal St & Adams St,816 W Van Buren St,60607.0,13064,Pizzeria,13236.0,Italian Restaurant,,,3.85
Slightly Toasted,356,Canal St & Adams St,22 S Clinton St,60661.0,13024,Whisky Bar,13035.0,Coffee Shop,13057.0,Gastropub,3.6
Jefferson Tap & Grille,956,Canal St & Adams St,325 N Jefferson St,60661.0,13003,Bar,13031.0,Burger Joint,13068.0,American Restaurant,3.8
Townhouse Restaurant & Wine Bar,288,Canal St & Adams St,111 S Wacker Dr,60606.0,13025,Wine Bar,13068.0,American Restaurant,13314.0,New American Restaurant,3.5
Stelios Bottles & Bites,973,Canal St & Adams St,25 S Morgan St,60607.0,13025,Wine Bar,13068.0,American Restaurant,,,3.75
City Social,782,Canal St & Adams St,120 N La Salle St,60602.0,13003,Bar,13031.0,Burger Joint,13068.0,American Restaurant,3.7
Roanoke Restaurant,694,Canal St & Adams St,11 S La Salle St,60603.0,13016,Lounge,13068.0,American Restaurant,,,3.6
Green Street Local,717,Canal St & Adams St,130 S Green St,60607.0,13022,Sports Bar,13064.0,Pizzeria,13314.0,New American Restaurant,3.6
Beatnik On The River,679,Canal St & Adams St,180 N Wacker Dr,60606.0,13009,Cocktail Bar,13148.0,French Restaurant,13302.0,Mediterranean Restaurant,3.55
Stocks and Blondes,638,Canal St & Adams St,40 N Wells St,60606.0,13010,Dive Bar,13022.0,Sports Bar,13068.0,American Restaurant,3.5
One North Kitchen & Bar,414,Canal St & Adams St,1 N Wacker Dr,60606.0,13025,Wine Bar,13068.0,American Restaurant,13314.0,New American Restaurant,3.4
Brando's Speakeasy,920,Canal St & Adams St,343 S Dearborn St,60604.0,13015,Karaoke Bar,13025.0,Wine Bar,13236.0,Italian Restaurant,3.6
The Library,567,Canal St & Adams St,190 S La Salle St,60603.0,13009,Cocktail Bar,,,,,3.45
Rittergut Wine Bar,300,Canal St & Adams St,10 S Wacker Dr,60606.0,13025,Wine Bar,13068.0,American Restaurant,13345.0,Spanish Restaurant,3.3
The Junction,120,Canal St & Adams St,225 S Canal St,60606.0,13003,Bar,,,,,3.2
Spectrum Bar & Grill,621,Canal St & Adams St,233 S Halsted St,60661.0,13003,Bar,13068.0,American Restaurant,,,3.4
Taste222,795,Canal St & Adams St,222 N Canal St,60606.0,13009,Cocktail Bar,13034.0,Café,13068.0,American Restaurant,3.4
Randolph Tavern,764,Canal St & Adams St,188 W Randolph St,60601.0,13016,Lounge,13068.0,American Restaurant,13145.0,Fast Food Restaurant,3.35
New Line Tavern,747,Canal St & Adams St,201 N Clinton St,60661.0,13009,Cocktail Bar,13022.0,Sports Bar,13068.0,American Restaurant,3.35
Elephant & Castle,710,Canal St & Adams St,111W W Adams St,60603.0,13018,Pub,13026.0,BBQ Joint,13068.0,American Restaurant,3.25
Madison Tavern,296,Canal St & Adams St,500 W Madison St,60661.0,13009,Cocktail Bar,13057.0,Gastropub,13068.0,American Restaurant,2.95
Plymouth Restaurant & Bar,1015,Canal St & Adams St,327 S Plymouth Ct,60604.0,13009,Cocktail Bar,13049.0,Diner,13068.0,American Restaurant,3.2
Shoreline Water Taxi,141,Canal St & Adams St,200 S Wacker Dr,60606.0,16018,Harbor / Marina,,,,,
Dugans,617,Canal St & Adams St,128 S Halsted St,60661.0,13018,Pub,13024.0,Whisky Bar,13026.0,BBQ Joint,3.05
"Bravo Restaurants, Inc",266,Canal St & Adams St,600 W Jackson Blvd,60661.0,13064,Pizzeria,,,,,
Old Federation Of Musicians Building,667,Canal St & Adams St,175 W Washington St,60602.0,16000,Landmarks and Outdoors,,,,,
Gateway Plaza,673,Canal St & Adams St,425 S Financial Pl,60605.0,16041,Plaza,,,,,
S. Dearborn and Jackson Boulevard,884,Canal St & Adams St,53 W Jackson Blvd,60604.0,16019,Hiking Trail,,,,,
Peoria Street Pedestrian Bridge - UIC,894,Canal St & Adams St,Peoria Street,60607.0,16006,Bridge,,,,,
Wolf Point Chicago River,908,Canal St & Adams St,Lake Street,60606.0,16043,River,,,,,
James R. Thompson Center,940,Canal St & Adams St,100 W Randolph St,60601.0,16007,Building / Structure,,,,,
Richard J. Daley Center,949,Canal St & Adams St,50 W Washington St,60602.0,16007,Building / Structure,,,,,
Club Escape,34,Stony Island Ave & 75th St,1530 E 75th St,60619.0,10032,Night Club,13011.0,Gay Bar,13016.0,Lounge,3.35
South Chicago Strip,242,Stony Island Ave & 75th St,,60619.0,16030,Other Great Outdoors,,,,,
Woodhull Park,407,Stony Island Ave & 75th St,7340 S East End Ave,60649.0,16037,Playground,,,,,
73rd And Cornell,420,Stony Island Ave & 75th St,,60649.0,16032,Park,,,,,
Essex Park,501,Stony Island Ave & 75th St,7687 S South Chicago Ave,60619.0,16032,Park,,,,,
Rosenblum Park,552,Stony Island Ave & 75th St,7547 S Euclid Ave,60649.0,16032,Park,,,,,
D and S,818,Stony Island Ave & 75th St,1650 E 79th St,60649.0,13025,Wine Bar,,,,,
Burnside Park,3948,Stony Island Ave & 75th St,9400 S Greenwood Ave,60619.0,16032,Park,,,,,
Flip Pizza,933,Stony Island Ave & 75th St,1734 E 71st St,60649.0,13064,Pizzeria,,,,,
The Lakefront,871,Cottage Grove Ave & 43rd St,,60653.0,16003,Beach,,,,,4.45
Oakwood Beach,977,Cottage Grove Ave & 43rd St,4100 S Lake Shore Dr,60653.0,16003,Beach,,,,,4.1
39th Street Beach,1129,Cottage Grove Ave & 43rd St,1199 E Oakwood Blvd,60653.0,16037,Playground,,,,,3.75
Kennicott Park,769,Cottage Grove Ave & 43rd St,4434 S Lake Park Ave,60653.0,16037,Playground,,,,,3.5
Kenwood Dog Run,245,Cottage Grove Ave & 43rd St,1030-1098 E 44TH St,60653.0,16033,Dog Park,,,,,
Chicago's Historic Boulevards,246,Cottage Grove Ave & 43rd St,4202 S Drexel Blvd,60653.0,16019,Hiking Trail,,,,,
Holly Park,249,Cottage Grove Ave & 43rd St,4046 S Ellis Ave,60653.0,16037,Playground,,,,,
In The Zone Co-ed Flag Football,260,Cottage Grove Ave & 43rd St,,60653.0,16026,Monument,,,,,
Bronzeville Winery,326,Cottage Grove Ave & 43rd St,4420 S Cottage Grove Ave,60653.0,13025,Wine Bar,13387.0,Winery,,,
Sumac Park,353,Cottage Grove Ave & 43rd St,4201 S Champlain Ave,60653.0,16032,Park,,,,,
Drexel Fountain,391,Cottage Grove Ave & 43rd St,,60653.0,16026,Monument,,,,,
Mandrake Park,881,Cottage Grove Ave & 43rd St,3858 S Cottage Grove Ave,60653.0,16032,Park,,,,,3.0
North Kenwood neighborhood,431,Cottage Grove Ave & 43rd St,,60653.0,16000,Landmarks and Outdoors,,,,,
Armstrong Park,477,Cottage Grove Ave & 43rd St,4433 S St Lawrence Ave,60653.0,16032,Park,,,,,
Bronzeville Dog Run,609,Cottage Grove Ave & 43rd St,,60653.0,16033,Dog Park,,,,,
Oakland Museum of Contemporary Art,653,Cottage Grove Ave & 43rd St,1061 E 41st Pl,60653.0,16047,Sculpture Garden,,,,,
Park No. 532,713,Cottage Grove Ave & 43rd St,4101 S Lake Park Ave,60653.0,16032,Park,,,,,
Brooks Park,784,Cottage Grove Ave & 43rd St,4542 S Greenwood Ave,60653.0,16032,Park,,,,,
41St Pedestrian Bridge,857,Cottage Grove Ave & 43rd St,E 41ST,60653.0,16006,Bridge,,,,,
Deep Tunnel Access Shaft,858,Cottage Grove Ave & 43rd St,Hubbard St Tunnel Access,60653.0,16000,Landmarks and Outdoors,,,,,
Oakland Playlot Park,915,Cottage Grove Ave & 43rd St,,60653.0,16032,Park,,,,,
Hadiya Pendleton Park,976,Cottage Grove Ave & 43rd St,,60653.0,16032,Park,,,,,
Juke Joynt,977,Cottage Grove Ave & 43rd St,515 E 47th St,60653.0,10000,Arts and Entertainment,13009.0,Cocktail Bar,13016.0,Lounge,
Oakwood / 41St Street Beach,987,Cottage Grove Ave & 43rd St,4100 S Lake Shore Drive,60653.0,16032,Park,,,,,
Southeast-Kennicott Park,1200,Cottage Grove Ave & 43rd St,4464 S Oakenwald Ave,60653.0,16032,Park,,,,,
Millers Pizza,590,Cottage Grove Ave & 43rd St,4343 S Vincennes Ave,60653.0,13064,Pizzeria,,,,,
Dr Daniel Hale Williams House,732,Cottage Grove Ave & 43rd St,445 E 42nd St,60653.0,16026,Monument,,,,,
Kenwood Evangelical Church,802,Cottage Grove Ave & 43rd St,4608 S Greenwood Ave,60653.0,16026,Monument,,,,,
Moody Tongue Brew,940,Indiana Ave & 31st St,2515 S Wabash Ave,60616.0,13003,Bar,13029.0,Brewery,13065.0,Restaurant,4.45
Dunbar Park,262,Indiana Ave & 31st St,South Calumet Avenue,60616.0,16037,Playground,,,,,3.8
Colossal Crab & Miller Pizza Chicago,980,Indiana Ave & 31st St,17 W 35th Pl,60609.0,13064,Pizzeria,,,,,3.45
Ed Glancy Field,239,Indiana Ave & 31st St,3100 S Wabash Ave,60616.0,16026,Monument,,,,,
Prairie Shores Cricket Ground,464,Indiana Ave & 31st St,3001 S King Dr,60616.0,16037,Playground,,,,,
Wiggly Field Dog Park,505,Indiana Ave & 31st St,Prairie Shores,60616.0,16033,Dog Park,,,,,
Prairie Paws Dog Park,507,Indiana Ave & 31st St,,60616.0,16033,Dog Park,,,,,
Douglas Plaza,527,Indiana Ave & 31st St,,60616.0,16020,Historic and Protected Site,,,,,
Farr Field,540,Indiana Ave & 31st St,,60616.0,16032,Park,,,,,
Historic Douglas,546,Indiana Ave & 31st St,,60616.0,16000,Landmarks and Outdoors,,,,,
Morton Park,573,Indiana Ave & 31st St,3100-3198 S Dearborn St,60616.0,16000,Landmarks and Outdoors,,,,,
Man On The Bench Park,588,Indiana Ave & 31st St,,60616.0,16032,Park,,,,,
Siegel Field,595,Indiana Ave & 31st St,,60616.0,16000,Landmarks and Outdoors,,,,,
U Farm Iit,623,Indiana Ave & 31st St,3350 S Michigan Ave,60616.0,16000,Landmarks and Outdoors,,,,,
Endor,640,Indiana Ave & 31st St,3140 S Federal St,60616.0,16032,Park,,,,,
Williams Community Park,768,Indiana Ave & 31st St,2710 S Dearborn St,60616.0,16032,Park,,,,,
S.R. Crown Hall,792,Indiana Ave & 31st St,3360 S State St,60616.0,16026,Monument,,,,,
Lake Meadows Park,812,Indiana Ave & 31st St,3113 S Rhodes Ave,60616.0,16032,Park,,,,,
Home Run Inn Pizza,816,Indiana Ave & 31st St,3401 S Dr Martin Luther King Jr Drive,60616.0,13064,Pizzeria,,,,,
Victory Monument,881,Indiana Ave & 31st St,3500 S King Dr,60616.0,16026,Monument,,,,,
Fat Fish Bar and Grill,928,Indiana Ave & 31st St,234 W 31st St,60616.0,13022,Sports Bar,13338.0,Seafood Restaurant,,,
Stix n Brix Wood Fired Pizza,974,Indiana Ave & 31st St,220 W 33rd St,60616.0,13064,Pizzeria,13334.0,Sandwich Restaurant,,,
Mix,730,Indiana Ave & 31st St,2233 S Martin Luther King Dr,60616.0,13003,Bar,,,,,
Illinois Institute Of Technology Main Building And Machinery Hall Chicago,774,Indiana Ave & 31st St,3300 S Federal St,60616.0,16026,Monument,,,,,
Monument to the Great Northern Migration,825,Indiana Ave & 31st St,2620 South King Dr,60616.0,16026,Monument,,,,,
Andreas Sports Bar,838,Indiana Ave & 31st St,200 E 35th St,60616.0,13022,Sports Bar,,,,,
Good Time Sports Bar,843,Indiana Ave & 31st St,200 E 35th St,60616.0,10000,Arts and Entertainment,13015.0,Karaoke Bar,13022.0,Sports Bar,
Pazze Pizza Cafe,895,Indiana Ave & 31st St,2537 S Wabash Ave,60616.0,13064,Pizzeria,13236.0,Italian Restaurant,,,
Supreme Life Building,964,Indiana Ave & 31st St,3501 S King Dr,60653.0,16026,Monument,,,,,
Dusek's Board & Beer,387,Racine Ave & 15th St,1227 W 18th St,60608.0,13003,Bar,13031.0,Burger Joint,13068.0,American Restaurant,4.3
Punch House,386,Racine Ave & 15th St,1227 W 18th St,60608.0,13009,Cocktail Bar,13016.0,Lounge,,,4.25
Tack Room,405,Racine Ave & 15th St,1807 S Allport St,60608.0,13009,Cocktail Bar,13017.0,Piano Bar,13065.0,Restaurant,4.15
Uic South Fields,483,Racine Ave & 15th St,,60608.0,16032,Park,,,,,4.25
Pilsen Yards,409,Racine Ave & 15th St,1163 W 18th St,60608.0,13009,Cocktail Bar,13297.0,Latin American Restaurant,13306.0,Taco Restaurant,4.05
Addams-Medill Park,571,Racine Ave & 15th St,1400 S Loomis St,60608.0,16032,Park,,,,,4.1
Simone's Bar,576,Racine Ave & 15th St,960 W 18th St,60608.0,13009,Cocktail Bar,13068.0,American Restaurant,13303.0,Mexican Restaurant,4.05
Fosco Park,423,Racine Ave & 15th St,1312 S Racine Ave,60608.0,16032,Park,,,,,3.8
La Vaca Margarita,349,Racine Ave & 15th St,1160 W 18th St,60608.0,13009,Cocktail Bar,13016.0,Lounge,13303.0,Mexican Restaurant,3.7
Alulu Brewpub,946,Racine Ave & 15th St,2011 S Laflin St,60608.0,13003,Bar,13029.0,Brewery,13065.0,Restaurant,3.95
PhD Pub,936,Racine Ave & 15th St,1257 S Halsted St,60607.0,13007,Beer Garden,13009.0,Cocktail Bar,13065.0,Restaurant,3.9
La Mejikana,938,Racine Ave & 15th St,1820 S Ashland Ave,60608.0,13003,Bar,13303.0,Mexican Restaurant,,,3.85
Twisted Cantina,465,Racine Ave & 15th St,1640 S Blue Island Ave,60608.0,13009,Cocktail Bar,13303.0,Mexican Restaurant,,,3.6
Dvorak Park,736,Racine Ave & 15th St,1119 W Cullerton St,60608.0,16037,Playground,,,,,3.7
Giordano's,571,Racine Ave & 15th St,1401 W 18th St,60608.0,13064,Pizzeria,,,,,3.6
Lo Rez Brewing and Taproom,894,Racine Ave & 15th St,2101 S Carpenter St,60608.0,13003,Bar,13029.0,Brewery,,,3.75
Bar Louie,904,Racine Ave & 15th St,1325 S Halsted St,60607.0,13022,Sports Bar,13068.0,American Restaurant,,,3.7
The Green Room Tap,398,Racine Ave & 15th St,1802 S Allport St,60608.0,13006,Beer Bar,13009.0,Cocktail Bar,13065.0,Restaurant,3.45
Little Joe's Circle Lounge,965,Racine Ave & 15th St,1041 W Taylor St,60607.0,13009,Cocktail Bar,13016.0,Lounge,13236.0,Italian Restaurant,3.45
The Bar 10 Doors,909,Racine Ave & 15th St,1259 W Taylor St,60607.0,13016,Lounge,13022.0,Sports Bar,13306.0,Taco Restaurant,3.35
Senoritas Cantina,416,Racine Ave & 15th St,1104 W 18th St,60608.0,13009,Cocktail Bar,13303.0,Mexican Restaurant,,,3.05
Rosati’S Pizza,880,Racine Ave & 15th St,1339 S Halsted St,60607.0,13064,Pizzeria,,,,,3.25
Papa John's Pizza,888,Racine Ave & 15th St,1151 W Taylor St,60607.0,13064,Pizzeria,13145.0,Fast Food Restaurant,,,3.2
Addams Park,245,Racine Ave & 15th St,1301 W 14th St,60608.0,16032,Park,,,,,
Addams/Medill Park,309,Racine Ave & 15th St,1301 W 14th St,60608.0,16032,Park,,,,,
The Secret Garden,321,Racine Ave & 15th St,1714 S Racine Ave,60608.0,16017,Garden,,,,,
Los Tres Diaz,397,Racine Ave & 15th St,1802 S Allport St,60608.0,13010,Dive Bar,,,,,
Throop Park,428,Racine Ave & 15th St,1811 S Throop St,60608.0,16032,Park,,,,,
Pizzeria Milan,432,Racine Ave & 15th St,1314 W 18th St,60608.0,13064,Pizzeria,13236.0,Italian Restaurant,,,
Baby's Dog Run,450,Racine Ave & 15th St,,60608.0,16033,Dog Park,,,,,
Otis Rooftop,532,Racine Ave & 15th St,1435 W 15th St,60608.0,16045,Roof Deck,,,,,
Mary Zepeda Native Garden,569,Racine Ave & 15th St,1427 W 17th St,60608.0,16017,Garden,,,,,
Jardin de las Mariposas,572,Racine Ave & 15th St,S Carpenter St,60608.0,16017,Garden,,,,,
Plaza Tenochtitlan,604,Racine Ave & 15th St,1800 S Blue Island Ave,60608.0,16041,Plaza,,,,,
Dvorak Park Playground,613,Racine Ave & 15th St,1119 W Cullerton St,60608.0,16037,Playground,,,,,
UIC Sand Courts,641,Racine Ave & 15th St,,60608.0,16032,Park,,,,,
S.A.Y. Youth Soccer at Uic,645,Racine Ave & 15th St,,60608.0,16032,Park,,,,,
Slice Factory,710,Racine Ave & 15th St,1502 W 18th St,60608.0,13064,Pizzeria,13332.0,Salad Restaurant,13388.0,Wings Joint,
Dvorak Park,720,Racine Ave & 15th St,1119 W Cullerton St,60608.0,16032,Park,,,,,
The Giant Penny Whistle,722,Racine Ave & 15th St,1854 S Blue Island Ave,60608.0,13009,Cocktail Bar,13010.0,Dive Bar,13025.0,Wine Bar,
University Village Sundial,732,Racine Ave & 15th St,,60607.0,16026,Monument,,,,,
Village Fountain,794,Racine Ave & 15th St,,60607.0,16016,Fountain,,,,,
University Village Dog Park,799,Racine Ave & 15th St,,60610.0,16033,Dog Park,,,,,
University Village Play Yard,830,Racine Ave & 15th St,S Halsted St,60607.0,16037,Playground,,,,,
St Ignatius Alumni Lounge,868,Racine Ave & 15th St,1019 S May St,60607.0,13009,Cocktail Bar,,,,,
El Berrinches,873,Racine Ave & 15th St,1807 S Ashland Ave,60608.0,13009,Cocktail Bar,13306.0,Taco Restaurant,,,
Ghost Church,874,Racine Ave & 15th St,826 W 19th St,60608.0,16026,Monument,,,,,
JCC Apachi Chicago Day Camp,877,Racine Ave & 15th St,901 W Roosevelt Rd,60608.0,16008,Campground,,,,,
La Taberna Cocktail Lounge,902,Racine Ave & 15th St,1301 S Halsted St,60607.0,13009,Cocktail Bar,13347.0,Tapas Restaurant,,,
UIC Picnic Grounds,951,Racine Ave & 15th St,,60607.0,16000,Landmarks and Outdoors,,,,,
Addams-Medill Park,384,Ashland Ave & 13th St,1400 S Loomis St,60608.0,16032,Park,,,,,4.1
Pompei,461,Ashland Ave & 13th St,1531 W Taylor St,60607.0,13064,Pizzeria,13236.0,Italian Restaurant,,,4.05
Harrison Park,975,Ashland Ave & 13th St,1824 S Wood St,60608.0,16037,Playground,,,,,4.2
La Mejikana,896,Ashland Ave & 13th St,1820 S Ashland Ave,60608.0,13003,Bar,13303.0,Mexican Restaurant,,,3.85
Fosco Park,797,Ashland Ave & 13th St,1312 S Racine Ave,60608.0,16032,Park,,,,,3.8
Piazza DiMaggio,550,Ashland Ave & 13th St,1437 W Taylor St,60607.0,16032,Park,,,,,3.55
Twisted Cantina,881,Ashland Ave & 13th St,1640 S Blue Island Ave,60608.0,13009,Cocktail Bar,13303.0,Mexican Restaurant,,,3.6
Giordano's,923,Ashland Ave & 13th St,1401 W 18th St,60608.0,13064,Pizzeria,,,,,3.6
Arrigo Park,802,Ashland Ave & 13th St,801 S Loomis St,60607.0,16032,Park,,,,,3.45
Hawkeye's,509,Ashland Ave & 13th St,1458 W Taylor St,60607.0,13022,Sports Bar,,,,,3.25
The Bar 10 Doors,790,Ashland Ave & 13th St,1259 W Taylor St,60607.0,13016,Lounge,13022.0,Sports Bar,13306.0,Taco Restaurant,3.35
Bacci Pizzeria,559,Ashland Ave & 13th St,1421 W Taylor St,60607.0,13064,Pizzeria,,,,,3.2
Vintage Lounge,514,Ashland Ave & 13th St,1449 W Taylor St,60607.0,13016,Lounge,13068.0,American Restaurant,,,3.05
Papa John's Pizza,938,Ashland Ave & 13th St,1151 W Taylor St,60607.0,13064,Pizzeria,13145.0,Fast Food Restaurant,,,3.2
Pizza Nova,983,Ashland Ave & 13th St,1842 W 18th St,60608.0,13064,Pizzeria,,,,,3.2
